id,name,genre,album,popularity,duration_ms,explicit,Artist_1,Artist_2,Artist_3,Artist_4,Artist_5,Artist_6,Artist_7,Artist_8,Artist_9,Artist_10,Artist_11
5CFltpDkzoYNy5lFKDhQrB,Me and Zoloft Get Along Just Fine (Tree City Sessions) (Live),j-dance,Tree City Sessions,20,188746,TRUE,Dance Gavin Dance,None,None,None,None,None,None,None,None,None,None
5CdmqCoTzTPGv4o03HmD2C,sure danse,j-dance,KOMEGUNY,37,222200,FALSE,Kome Kome Club,None,None,None,None,None,None,None,None,None,None
08ZmRDsxkGC2uvkCDTUkyb,Joker Flag,j-idol,MONSTER GENERATiON,17,283293,FALSE,IDOLiSH7,None,None,None,None,None,None,None,None,None,None
2vYF5MHeCNtqCVastthDAo,IDOL - Japanese ver.,j-idol,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,36,223213,FALSE,BTS,None,None,None,None,None,None,None,None,None,None
02OQ0YqKcvzeXLvq27Tv3j,Joker Flag,j-idol,i7,20,282293,FALSE,IDOLiSH7,None,None,None,None,None,None,None,None,None,None
0Y1eh3hzT4700xANxvv1zT,super idol but it's chill,j-idol,super idol but it's chill,36,112258,FALSE,Heiakim,None,None,None,None,None,None,None,None,None,None
6IMm9KWpiMVZRnhkCKjAvP,John Wayne,j-idol,Idolize Yourself: The Very Best Of Billy Idol,32,255047,FALSE,Billy Idol,None,None,None,None,None,None,None,None,None,None
7IeoEVVNdCXHeILYk2Yxsr,IDOL - Japanese ver.,j-idol,Lights/Boy With Luv,29,222173,FALSE,BTS,None,None,None,None,None,None,None,None,None,None
7ftczLdmTRceYX1S5jGccm,Plastic Jesus,j-idol,Devil's Playground,18,293453,FALSE,Billy Idol,None,None,None,None,None,None,None,None,None,None
4PZM7OUB1ZxLQEtmPEZGL4,FAKE IDOL,j-idol,FAKE IDOL,23,196591,FALSE,Nakuru Aitsuki,None,None,None,None,None,None,None,None,None,None
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",j-idol,The Idol Episode 4,87,244684,FALSE,The Weeknd,JENNIE,Lily-Rose Depp,None,None,None,None,None,None,None,None
7GobktQCyszbCM5kBSjIVS,Ψ発見伝！,j-idol,Ψ発見伝！,24,236842,FALSE,Dempagumi.Inc,None,None,None,None,None,None,None,None,None,None
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),j-idol,Popular,81,215466,TRUE,The Weeknd,Playboi Carti,Madonna,None,None,None,None,None,None,None,None
0F77a17ViRgnGBoGdZ7SNc,Idol - Metal Version,j-idol,Idol,28,227934,FALSE,二口魔菜 Futakuchi Mana,None,None,None,None,None,None,None,None,None,None
5B8VpcIC3EAI3wke3XQoRy,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",j-idol,"Fire! I-DLE), JVKE)",67,123624,FALSE,Alan Walker,YUQI,JVKE,(G)I-DLE,None,None,None,None,None,None,None
4YlXzUxQGF2K8TTqaE7fuZ,YOU & IDOL,j-idol,TOWN AGE,30,228533,FALSE,Soutaiseiriron,None,None,None,None,None,None,None,None,None,None
4OYRJv1tcOEPe38Fwc7y1m,White Wedding (Pts. 1 & 2) - Shotgun Mix / Remastered 2001,j-idol,Vital Idol,45,505093,FALSE,Billy Idol,None,None,None,None,None,None,None,None,None,None
19ba7iguh2oHguLFyyRXmb,IDOL - Japanese ver.,j-idol,"BTS, THE BEST",25,223200,FALSE,BTS,None,None,None,None,None,None,None,None,None,None
0tmYVU4k7y7ru6CkckFQp3,Prophecy,j-idol,No Idols,54,139506,TRUE,Domo Genesis,The Alchemist,None,None,None,None,None,None,None,None,None
4tfSUtHj4i4dcznmpH6HE2,热爱105°C的你 Super Idol - Multilingual,j-idol,热爱105°C的你 Super Idol,24,193894,FALSE,Kitsui Akira,None,None,None,None,None,None,None,None,None,None
4zU8jbl3hDBzGuAci24t89,My Idol,j-idol,My Idol,38,193973,FALSE,Jordana,Paul Cherry,None,None,None,None,None,None,None,None,None
1wD2sCzhF7W12yATxEgQjG,IDOL,j-idol,ULTIMA<通常盤>,26,237289,FALSE,lynch.,None,None,None,None,None,None,None,None,None,None
5LffvExhQQFcfwqkGNpFpM,Jealous Guy,j-idol,The Idol Episode 4,52,209655,FALSE,The Weeknd,None,None,None,None,None,None,None,None,None,None
5XXxpKkA2r2CXB4s8b4lvT,[Idolism],j-idol,酔生夢死,17,77714,FALSE,ぐちり,None,None,None,None,None,None,None,None,None,None
6cViXqp01e3FrAaseuiSAV,"False Idols (with Lil Baby, Suzanna Son)",j-idol,The Idol Episode 5 Part 1,59,262229,TRUE,The Weeknd,Lil Baby,Suzanna Son,None,None,None,None,None,None,None,None
2r1nxEeDgFgIN30B6xGT7s,TITLE IDOL,j-idol,TITLE IDOL,16,268366,FALSE,Pastel*Palettes,None,None,None,None,None,None,None,None,None,None
4o5pAjHBuKose80OQRgXAg,テレフォン・ナンバー,j-idol,City Pop Essentials - Idols -,51,239013,FALSE,Junko Ohashi,None,None,None,None,None,None,None,None,None,None
5Vm7eVa9fhWNAQGm5qEA6n,SUPER IDOL,j-idol,SUPER IDOL,44,195786,FALSE,SKY-HI,Nissy,None,None,None,None,None,None,None,None,None
1ncPWnxrMo3RFgXxo9ARW1,never meet your idols,j-idol,heartpacing,40,103798,TRUE,jaydes,None,None,None,None,None,None,None,None,None,None
7CszC7gODR5bkLIIMjzDjq,Kashokusei: Idol Shoukougun,j-idol,Exit Tunes Presents Vocaloextra,15,249100,FALSE,Suzumu,None,None,None,None,None,None,None,None,None,None
4uOBL4DDWWVx4RhYKlPbPC,Queencard,j-idol,I feel,71,161240,FALSE,(G)I-DLE,None,None,None,None,None,None,None,None,None,None
6nvDyXnSzhvFkHgnkPLM3i,Ψ発見伝！,j-idol,ワレワレハデンパグミインクダ,20,238636,FALSE,Dempagumi.Inc,None,None,None,None,None,None,None,None,None,None
4MYDC5rsf9ZAip709wD9en,W,j-idol,Anything But Idol,38,154173,TRUE,Doobie Danx,Jaedawn,None,None,None,None,None,None,None,None,None
0361k9tqjXenX0NhBOahHL,Idol - Remix,j-idol,Idol,18,230010,FALSE,dj-Jo,Miori Celesta,None,None,None,None,None,None,None,None,None
010ZkIVv6Ay5vqqHVCCiKB,"Fill The Void (with Lily Rose Depp, Ramsey)",j-idol,The Idol Episode 4,66,185751,FALSE,The Weeknd,Lily-Rose Depp,Ramsey,None,None,None,None,None,None,None,None
6KgE6dFJesF80RsNSvTg11,S.O.W. Sense of Wonder,j-idol,Sunrise,21,240706,FALSE,Idoling!!!,None,None,None,None,None,None,None,None,None,None
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,j-idol,2,69,152186,FALSE,(G)I-DLE,None,None,None,None,None,None,None,None,None,None
4EKWpDKCgJHOR5wrrAQS85,トライ・エヴリシング - Dream Ami version,j-idol,トライ・エヴリシング,17,198066,FALSE,Dream Ami,None,None,None,None,None,None,None,None,None,None
6X4p4GdoksbRDVz4Q5wTj5,"No Idols (feat. Tyler, The Creator)",j-idol,No Idols,36,226733,TRUE,Domo Genesis,The Alchemist,Tyler,The Creator,None,None,None,None,None,None,None
2Co9iv1YZQmNf8wSoFAlTR,IDOL,j-idol,IDOL,19,273500,FALSE,HoneyComeBear,None,None,None,None,None,None,None,None,None,None
2vNPGH1x5ZwxTjlvzLCyc2,Fate,j-idol,2,68,161546,FALSE,(G)I-DLE,None,None,None,None,None,None,None,None,None,None
6NKwcDB0esrPCcdkI17J7H,FAKE IDOL,j-idol,Counterfeit,8,196591,FALSE,Nakuru Aitsuki,None,None,None,None,None,None,None,None,None,None
3L4WARdZlXFYTrryTGdxBE,"Elimination Chamber (feat. Earl Sweatshirt, Vince Staples & Action Bronson)",j-idol,No Idols,43,224800,TRUE,Domo Genesis,The Alchemist,Earl Sweatshirt,Vince Staples,Action Bronson,None,None,None,None,None,None
63agefCwzlByr2Bd1z2b07,Rebirth,j-idol,TELECiDE 2nd EP,16,252973,FALSE,TELECiDE,None,None,None,None,None,None,None,None,None,None
0IGUXY4JbK18bu9oD4mPIm,TOMBOY,j-idol,I NEVER DIE,67,174386,FALSE,(G)I-DLE,None,None,None,None,None,None,None,None,None,None
5AhLYuzocpxssLMfeuX5q4,JAMIE's FLAG,j-idol,JAMIE's FLAG,16,194080,FALSE,MAD JAMIE,None,None,None,None,None,None,None,None,None,None
6kUB5GpMWID9RfPSllZ8jI,Gamebreaker (feat. Earl Sweatshirt),j-idol,No Idols,43,147453,TRUE,Domo Genesis,The Alchemist,Earl Sweatshirt,None,None,None,None,None,None,None,None
1x3JbGn6JWHZ2WsB6yGORQ,Dreaming Days,j-idol,Dreaming Days,21,244642,FALSE,hololive IDOL PROJECT,None,None,None,None,None,None,None,None,None,None
67gUqq3wVAztSquOpNZ4Xs,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),j-idol,Popular,54,215466,FALSE,The Weeknd,Playboi Carti,Madonna,None,None,None,None,None,None,None,None
19w3LbKVCybBUkYBe0v9ek,L！L！L！ (Love the Life We Live),j-idol,L！L！L！,16,249960,FALSE,Nijigasaki High School Idol Club,None,None,None,None,None,None,None,None,None,None
6NnCWIWV740gP7DQ8kqdIE,Nxde,j-idol,I love,66,178453,FALSE,(G)I-DLE,None,None,None,None,None,None,None,None,None,None
0mjcakaPFV7B8rE6wKVKkJ,Yes! Idol Sengen,j-idol,"TV Anime ""Show By Rock!!"" Criticrista Insert Song ""Yes! Idol Sengen""",7,193400,FALSE,クリティクリスタ,None,None,None,None,None,None,None,None,None,None
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,j-pop,HELP EVER HURT NEVER,72,185573,FALSE,Fujii Kaze,None,None,None,None,None,None,None,None,None,None
5L3ecxQnQ9qTBmnLQiwf0C,K-POP,j-pop,K-POP,68,185220,TRUE,Travis Scott,Bad Bunny,The Weeknd,None,None,None,None,None,None,None,None
36HJI7LEeJe6oTkpflCjCT,Junction,j-pop,Junction-Single,30,187186,TRUE,Popcaan,None,None,None,None,None,None,None,None,None,None
4o82J5zr4DFEs9yj5szCVX,K-POP (feat. Bad Bunny & The Weeknd),j-pop,UTOPIA,60,185220,TRUE,Travis Scott,Bad Bunny,The Weeknd,None,None,None,None,None,None,None,None
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,j-pop,アイドル,70,213233,FALSE,YOASOBI,None,None,None,None,None,None,None,None,None,None
3vUDNDbhYkfidboErlk7cx,K-POP,j-pop,K-POP,45,185220,FALSE,Travis Scott,Bad Bunny,The Weeknd,None,None,None,None,None,None,None,None
6mm66pKZTv49CsvOdeitqN,Just My Type (feat. Poppy),j-pop,We Bare Bears,18,112983,FALSE,We Bare Bears,Poppy,None,None,None,None,None,None,None,None,None
1RlcvK95g0XfRpDvFbGLUO,K-POP,j-pop,K-POP,36,185220,TRUE,Travis Scott,None,None,None,None,None,None,None,None,None,None
2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,j-pop,Miki Matsubara Best Collection,69,312293,FALSE,Miki Matsubara,None,None,None,None,None,None,None,None,None,None
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,j-pop,NewJeans 'Super Shy',77,154666,FALSE,NewJeans,None,None,None,None,None,None,None,None,None,None
